Unnamed: 0.1,Unnamed: 0,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
,848.0,1893362259193184724,Sat Feb 22 18:08:34 +0000 2025,0,Kol di mosalsalat framadan,1893362259193184724,,,in,,0,0,0,https://x.com/whokilledmadd/status/1893362259193184724,1483428215712530441,whokilledmadd
,849.0,1765945908112527584,Fri Mar 08 03:41:28 +0000 2024,0,Br Muneeb Watching @CelebrateMercy fRamadan Resolutions from Providence St Vincent's Hospital. So inspiring! #RamRes24 https://t.co/OjdSuYgRDO,1765945908112527584,https://pbs.twimg.com/media/GIHmcLwaMAE8jVK.jpg,,en,"Oregon, USA",0,0,0,https://x.com/LucWinterwolf/status/1765945908112527584,190289834,LucWinterwolf
,850.0,1771996258770555236,Sun Mar 24 20:23:24 +0000 2024,1,Ana kola nhar framadan https://t.co/Wgc8MdSQhe,1771996258770555236,https://pbs.twimg.com/media/GJdlM9qXkAAukE0.jpg,,und,,0,0,0,https://x.com/ayyaaa78/status/1771996258770555236,1470361624942895110,ayyaaa78
,851.0,1643097168016752642,Tue Apr 04 03:44:26 +0000 2023,0,7arfyan fashwelt framadan,1643097168016752642,,,cy,,0,0,0,https://x.com/jayda_refaat/status/1643097168016752642,1539961298175262720,jayda_refaat
,852.0,1641983166532526080,Sat Apr 01 01:57:48 +0000 2023,0,sohoor ahla haga framadan bgd ,1641983166532526080,,,in,,0,0,0,https://x.com/jayda_refaat/status/1641983166532526080,1539961298175262720,jayda_refaat
,853.0,1644831137317912586,Sat Apr 08 22:34:37 +0000 2023,0,Msh ha2ra kotob framadan tani khalas,1644831137317912586,,,in,,0,0,0,https://x.com/jayda_refaat/status/1644831137317912586,1539961298175262720,jayda_refaat
,854.0,1767678020897169507,Tue Mar 12 22:24:16 +0000 2024,9,Tssrkilat dlil framadan &gt;&gt;&gt;&gt;&gt;&gt;&gt;,1767678020897169507,,,tl,"Tangier Medina, Morocco",0,0,1,https://x.com/DanaL7outa/status/1767678020897169507,1531026220040830976,DanaL7outa
,855.0,1771640758698721394,Sat Mar 23 20:50:47 +0000 2024,9,Dazt 11 yom framadan Imma miss the vibes,1771640758698721394,,,en,space,0,0,0,https://x.com/youngmwy/status/1771640758698721394,1222469387027910658,youngmwy
,856.0,1883104655015924222,Sat Jan 25 10:48:30 +0000 2025,1,As it was expected 3tani gha simana d conge framadan iden kanf3lo lkhasiad arrêt maladie fsimana dlcours. w zebi la mn3ni shi hed ndwz rmdan mea darna,1883104655015924222,,,in,,0,0,0,https://x.com/flzackkkk/status/1883104655015924222,951414064529444864,flzackkkk
,857.0,1643641028832894978,Wed Apr 05 20:30:58 +0000 2023,1,@byoungmidam wili the pann website wont open on my browser rah framadan dima lconnexion kat n9ss ma 3rftch 3lach,1643712857832341504,,byoungmidam,en,,0,1,0,https://x.com/jinxologist/status/1643712857832341504,1490035006009450496,jinxologist
,858.0,1633917635069898752,Thu Mar 09 19:48:15 +0000 2023,0,Had l3am nkml 8 ans macheft l7moda li kadouz framadan,1633917635069898752,,,fr,"Zint lboldan, Royaume du Maroc",0,0,0,https://x.com/Nafcharlo/status/1633917635069898752,1349404228301811717,Nafcharlo
,859.0,1773863357595951600,Sat Mar 30 10:13:43 +0000 2024,1,@AliaWagih yaane eh productivity framadan,1774017150627229890,,AliaWagih,in,,0,0,0,https://x.com/jayda_refaat/status/1774017150627229890,1539961298175262720,jayda_refaat
,860.0,1769820871886086561,Mon Mar 18 20:19:12 +0000 2024,61,Lkhout ki jatkom l9raya framadan?,1769820871886086561,,,in,space,27,35,2,https://x.com/youngmwy/status/1769820871886086561,1222469387027910658,youngmwy
,861.0,1895904226632757352,Sat Mar 01 18:29:26 +0000 2025,7,Bghet nhbse tkhesar lhedra framadan wlkeen kntferg f Real waqela khaseni mnbqash ntferg,1895904226632757352,,,fi,,0,0,0,https://x.com/heartless_4LF/status/1895904226632757352,1836144995893493760,heartless_4LF
,862.0,1771639891106951495,Sat Mar 23 21:10:36 +0000 2024,1,@AliaWagih ana moktane3a en hossam msh hais2at had framadan fa khalas ,1771645749190619210,,AliaWagih,in,,0,0,0,https://x.com/jayda_refaat/status/1771645749190619210,1539961298175262720,jayda_refaat
,863.0,1756420156069138811,Sat Feb 10 21:00:52 +0000 2024,1,@JabAro_t Had lvid mashi framadan,1756423007763837309,,JabAro_t,in,هرممو,0,1,0,https://x.com/doberrwomann/status/1756423007763837309,1705504903773175809,doberrwomann
,864.0,1643218505133613058,Tue Apr 04 15:28:22 +0000 2023,0,@miraagramy fel3ady 10:30 framadan 11,1643274318040690690,,miraagramy,hu,Egypt,0,0,0,https://x.com/7ashesha444/status/1643274318040690690,1592600372685701122,7ashesha444
,865.0,1770264422646239353,Wed Mar 20 02:49:37 +0000 2024,0,@confusedbasel30 La e7na 3ady ento la 7aram e7na fRamadan 7atta,1770281513822642409,,Baselsalem24,it,,0,1,0,https://x.com/hanee_nlelmady/status/1770281513822642409,1717285420092751872,hanee_nlelmady
,866.0,1643256195669450753,Tue Apr 04 22:37:28 +0000 2023,0,@GarlfieldO @tiittyloverr so what eh e7na framadan,1643382305694666753,,GarlfieldO,tl,3and Omak,0,1,0,https://x.com/med7atbysawat/status/1643382305694666753,1491857106563219459,med7atbysawat
,867.0,1648194316211216384,Tue Apr 18 05:18:41 +0000 2023,0,Leh mmkn yb a fe emthan immunology w microbiology fnfs Lyum w framadan kman,1648194316211216384,,,in,"Cairo, Egypt",0,0,0,https://x.com/ayyahhm/status/1648194316211216384,1586125124037656577,ayyahhm
,868.0,1640317024604651525,Mon Mar 27 11:37:08 +0000 2023,13,M3ach katfi9 mn n3as framadan,1640317024604651525,,,ht,"Rabat - Salé - Zemmour - Zaër,",0,6,0,https://x.com/sifaw__23/status/1640317024604651525,1255494000062144512,sifaw__23
,869.0,1760305879209898088,Thu Feb 22 10:46:54 +0000 2024,0,@faw_ziaa Mfhmtch yt3bdou ghir framadan ,1760617154246823972,,r2cxy,ht,,0,0,0,https://x.com/____abdel____/status/1760617154246823972,1601996394969141251,____abdel____
,870.0,1766433207984030150,Sat Mar 09 11:57:50 +0000 2024,7,FRAMADAN starts in few days Incase you need someone to wake you up between 1am to 4am kindly DM to subscribe for your midnight plans Call ₦1000 per night Flashing ₦600 And if na to come with drum &amp; be singing e edide Nile e Mu sari je that one na #50 000 per night.,1766433207984030150,,,en,"Lagos, Nigeria",0,1,3,https://x.com/royalties_pc/status/1766433207984030150,896331068273512449,royalties_pc
,871.0,1641255673076776962,Thu Mar 30 19:26:25 +0000 2023,2,@IsmaCS0 @sarawest93 Khoya sktna fRamadan,1641522286447435783,,IsmaCS0,in,LA MADRILEÑA,0,0,0,https://x.com/dracunni/status/1641522286447435783,1297537447937617930,dracunni
,872.0,1639321328468606977,Fri Mar 24 17:40:36 +0000 2023,1,Amar el din ahla haga framadan,1639321328468606977,,,tr,,0,0,1,https://x.com/j4namostafa/status/1639321328468606977,1350492517268135936,j4namostafa
,873.0,1771312983496376379,Fri Mar 22 23:42:37 +0000 2024,1,@acornverse f ramandan??? FRAMADAN?? https://t.co/NqE5hQtUJI,1771321615587950728,https://pbs.twimg.com/tweet_video_thumb/GJT_nd8WoAAJcEc.jpg,acornorbits,tr,leb        23,0,1,0,https://x.com/mrdckshouse/status/1771321615587950728,3302797196,mrdckshouse
,874.0,1770802011350454310,Fri Mar 22 01:49:45 +0000 2024,0,@souuuhhaaail Hhhh wakatmchi b3da ana rah makontch kanmchi framadan,1770991221311205491,,souuuhhaaail,ht,"Tangier Medina, Morocco",0,1,0,https://x.com/DanaL7outa/status/1770991221311205491,1531026220040830976,DanaL7outa
,875.0,1646871617715281927,Fri Apr 14 14:19:05 +0000 2023,1,@purpletaera FRAMADAN???,1646880759746031616,,purpletaera,tr,,0,1,0,https://x.com/Ninjageek6/status/1646880759746031616,1417520839520661509,Ninjageek6
,876.0,1638972892045094912,Thu Mar 23 18:36:02 +0000 2023,0,Hwa elnas ezay btshtghl framadan,1638972892045094912,,,ht,,0,1,0,https://x.com/MahmouddSsamy/status/1638972892045094912,1495435913962401793,MahmouddSsamy
,877.0,1894043410320736373,Tue Feb 25 14:36:32 +0000 2025,2,@Loqman40sec W9 3arfin sa3a 7ram kay7aydoha framadan ,1894396062766395502,,Loqman40sec,tl,,0,0,0,https://x.com/SamIsBawck/status/1894396062766395502,1884858226363207680,SamIsBawck
,878.0,1724235447360946384,Tue Nov 14 01:19:00 +0000 2023,0,لن نترك غزه وحدها رحم الله من قالها,1724235447360946384,,,ar,"Alexandria, Egypt",0,0,0,https://x.com/SEMAFramadan/status/1724235447360946384,1206127600478949376,SEMAFramadan
,879.0,1648177355804880899,Tue Apr 18 04:11:17 +0000 2023,3,Ead khrejt mn jame3 o khsni nfeq mea 7:00 wlyta lqraya framadan makhashach tkon,1648177355804880899,,,in,,0,0,0,https://x.com/amr92i/status/1648177355804880899,1036642979572801537,amr92i
,880.0,1629842132096761856,Sun Feb 26 13:53:39 +0000 2023,0,Eldoctor law fdel bel bot2 da ghaleban framadan haneftar ma3 b3d felgam3a,1629842132096761856,,,ca,,0,0,0,https://x.com/Mazenss20s/status/1629842132096761856,1611065400271245333,Mazenss20s
,881.0,1647417060606070787,Sun Apr 16 01:50:09 +0000 2023,0,Une question 3afakoum Yak chyatine marboutine framadan Had bnadem khayeb wa tassaroufate dial lwile chkoun kaydirhoum @belyou87 @Kaaracena @Kayssssar Chi fatwa nfahmou ach tari,1647417060606070787,,,ht,,0,1,0,https://x.com/hbennani/status/1647417060606070787,52836444,hbennani
,882.0,1644547949903446016,Sat Apr 08 03:51:43 +0000 2023,1,@AstroMvn Kamal mes3oudi framadan 9bl lfjr lmawt lbati2,1644548549529485313,,Bo_Nwwara,ht,Belgïe,0,1,1,https://x.com/znassnito4/status/1644548549529485313,1462904503477288962,znassnito4
,883.0,1764332469896036694,Sun Mar 03 16:50:15 +0000 2024,1,Chi whda ghadi tgol zbi ftwitter wana saym framadan ghadi nblockik,1764332469896036694,,,in,48/50🇲🇦,0,0,0,https://x.com/MED22AMINO/status/1764332469896036694,1298011233308643328,MED22AMINO
,884.0,1763375781781160285,Fri Mar 01 01:28:42 +0000 2024,0,بما ان الفلوس كترت خالص ما تفكرولنا في مشروع فاشل كده بالله عليكم,1763375781781160285,,,ar,"Alexandria, Egypt",0,0,0,https://x.com/SEMAFramadan/status/1763375781781160285,1206127600478949376,SEMAFramadan
,885.0,1646297376921907206,Wed Apr 12 23:40:56 +0000 2023,3,Li kayb9a shraaan tal 2 3 ytfkr ysseli 9yam layl ou mayg3zch fhad 10jrs framadan talya laylat l9adr t9ed tkun f ay nhar ou rbi kaykun 9rib l3ibad dyalo ou ystajb da3awat ou layshel ela ga3 lmuslimin ou y9bl da3awthum ️,1646297376921907206,,,ht,,0,0,1,https://x.com/HjSouhail/status/1646297376921907206,1321408475172405248,HjSouhail
,886.0,1738717652317614560,Sun Dec 24 00:26:06 +0000 2023,0,طبعا اعمار غزه علي نفقه الشماغ العربي ماذا لو تحول نفقات الاعمار لدعم حماس ياااااااااااااه هتفرق كتييييىييبييير,1738717652317614560,,,ar,"Alexandria, Egypt",0,0,0,https://x.com/SEMAFramadan/status/1738717652317614560,1206127600478949376,SEMAFramadan
,887.0,1777097222804430919,Sun Apr 07 22:32:11 +0000 2024,1,@schiaptalk RIGHT these bots are evolving one of then replied w a n*de today like ???? framadan??,1777102095264399571,,schiaptalk,en,leb        23,0,1,0,https://x.com/mrdckshouse/status/1777102095264399571,3302797196,mrdckshouse
,888.0,1897345143579271539,Wed Mar 05 17:55:07 +0000 2025,4084,As King Charles hosts Islamic Prayer at The Royal Family Home of Windsor Castle Shops &amp; Stations give out free food &amp; Police celebrate Ramadan on the Streets of Christian Britain Christian Preachers are being arrested for preaching. Please help me make it make sense. https://t.co/WQn9MI7mwe,1897345143579271539,https://pbs.twimg.com/amplify_video_thumb/1897345055427264512/img/mSKUV-dCSDvoRLdG.jpg,,en,In Between The Atlantic,111,410,1745,https://x.com/BGatesIsaPyscho/status/1897345143579271539,629698642,BGatesIsaPyscho
,889.0,1896342888365302195,Sun Mar 02 23:32:31 +0000 2025,434,King Charles helping prepare for Ramadan in the once Great Britain. Would you eat it? https://t.co/M3Unto3esk,1896342888365302195,https://pbs.twimg.com/amplify_video_thumb/1896342831184203776/img/ogEk4kXge-sR06cn.jpg,,en,In Between The Atlantic,18,189,80,https://x.com/BGatesIsaPyscho/status/1896342888365302195,629698642,BGatesIsaPyscho
,890.0,1896923594338308109,Tue Mar 04 14:00:02 +0000 2025,5507,🇵🇸 Ramadan in Gaza https://t.co/blZ40RHJX8,1896923594338308109,https://pbs.twimg.com/media/GlMht87WAAEIyEm.jpg,,tr,"Miami, FL",18,89,928,https://x.com/jacksonhinklle/status/1896923594338308109,1151913018936053760,jacksonhinklle
,891.0,1897172015733465531,Wed Mar 05 06:27:10 +0000 2025,10608,[FULL VERSION] Ramadan Public Lecture Anies Rasyid Baswedan S.E M.P.P Ph.D Senin 3 Maret 2025 Masjid Kampus UGM https://t.co/J9dwpDCeRc,1897172015733465531,https://pbs.twimg.com/amplify_video_thumb/1897169291424018432/img/eQytxz6-8RCHKMAW.jpg,,in,Warteg,87,88,2400,https://x.com/BosPurwa/status/1897172015733465531,1068371293290946561,BosPurwa
,892.0,1897410433134587964,Wed Mar 05 22:14:34 +0000 2025,1409,#Ramadan Day 6 https://t.co/Y8mYihHjNM,1897410433134587964,https://pbs.twimg.com/media/GlT0uwYXcAIin5T.jpg,,und,Nigeria,5,15,391,https://x.com/islamicstrength/status/1897410433134587964,398035338,islamicstrength
,893.0,1896961047837499890,Tue Mar 04 16:28:52 +0000 2025,3272,Muslims enjoying a peaceful second day of Ramadan at Hagia Sophia 🇹🇷 https://t.co/lo3awrQ503,1896961047837499890,https://pbs.twimg.com/ext_tw_video_thumb/1896961016497385514/pu/img/MRuF-ZEiLdST3srZ.jpg,,en,Bukhara,137,351,221,https://x.com/DailyTurkic/status/1896961047837499890,1383966392479715336,DailyTurkic
,894.0,1897104266839646348,Wed Mar 05 01:57:58 +0000 2025,10142,Ramadan 2023 with Lilo. Ramadan 2025 without her Israel killed her.. https://t.co/Jej4QyFJWt,1897104266839646348,https://pbs.twimg.com/media/GlPeRtDXAAARE7H.jpg,,en,غَزَّة,38,118,2085,https://x.com/zhal80/status/1897104266839646348,1435001229973860353,zhal80
,895.0,1896406040532730215,Mon Mar 03 03:43:28 +0000 2025,5025,Shutting down Times Square for Ramadan! https://t.co/YmrxaQlYGT,1896406040532730215,https://pbs.twimg.com/amplify_video_thumb/1896405225335857152/img/GJ5sE3IjDtZVJ1Gs.jpg,,en,NYC,32,179,398,https://x.com/sneako/status/1896406040532730215,588703829,sneako
,896.0,1896561208536576031,Mon Mar 03 14:00:03 +0000 2025,20948,🇵🇸 A Palestinian girl makes Ramadan decorations among the remains of her home. https://t.co/d58zgyCOO0,1896561208536576031,https://pbs.twimg.com/ext_tw_video_thumb/1896533714491813888/pu/img/lCqU6EUexsGwKnk0.jpg,,en,"Miami, FL",63,180,4293,https://x.com/jacksonhinklle/status/1896561208536576031,1151913018936053760,jacksonhinklle
,897.0,1897384872714625032,Wed Mar 05 20:33:00 +0000 2025,52,Meanwhile in Germany... Muslims eat in the streets to celebrate Ramadan. https://t.co/CjFDrsvkeQ,1897384872714625032,https://pbs.twimg.com/ext_tw_video_thumb/1897384818578481154/pu/img/49xm472dbB9x9ggP.jpg,,en,United Kingdom,4,26,17,https://x.com/JamesHarvey2503/status/1897384872714625032,1430463370126401539,JamesHarvey2503
,898.0,1897044272295366869,Tue Mar 04 21:59:34 +0000 2025,7786,Lent was formalized at the Council of Nicaea before Islam was even around. Lent is not a Catholic Ramadan Ramadan is a Muslim Lent! https://t.co/O5GzvyUk1c,1897044272295366869,https://pbs.twimg.com/ext_tw_video_thumb/1897044190917484546/pu/img/bDo7u1oKV3KqyhCm.jpg,,en,"Scottsdale, AZ",85,347,1074,https://x.com/CforCatholics/status/1897044272295366869,1628481937559162880,CforCatholics
,899.0,1896515916709732388,Mon Mar 03 11:00:04 +0000 2025,34855,🇵🇸 Ramadan Palestine https://t.co/CqBniyTVNO,1896515916709732388,https://pbs.twimg.com/media/GlHHHGyWAAAIeiB.jpg,,et,"Miami, FL",64,330,4916,https://x.com/jacksonhinklle/status/1896515916709732388,1151913018936053760,jacksonhinklle
,900.0,1897315345213612103,Wed Mar 05 15:56:43 +0000 2025,3090,🇩🇿| La vidéo la plus virale en Algérie montre une grand-mère algérienne de 95 ans avec son petit-fils refusant de rompre son jeûne pendant le Ramadan. Malgré son besoin de médicaments elle reste ferme et déterminée à jeûner tout le mois. https://t.co/aeyjkWsg43,1897315345213612103,https://pbs.twimg.com/ext_tw_video_thumb/1897315234060075008/pu/img/RQLQ1kClG4k_LeOA.jpg,,fr,somewhere ,26,98,387,https://x.com/ibti_16/status/1897315345213612103,1764261950270128129,ibti_16
,901.0,1897421283882582294,Wed Mar 05 22:57:41 +0000 2025,607,#Ramadan_day_6 https://t.co/v1OTek0IJI,1897421283882582294,https://pbs.twimg.com/media/GlT-mZza4AEXc4l.jpg,,qme,,1,18,89,https://x.com/RoShZiMu/status/1897421283882582294,1272433334392516610,RoShZiMu
,902.0,1895966625347879102,Sat Mar 01 22:37:23 +0000 2025,131407,Muslim man harasses a woman on a London bus for eating her lunch while he is fasting during Ramadan. I can smell that. Do you mind eating that somewhere else? I m fasting! https://t.co/mgc66tzE4L,1895966625347879102,https://pbs.twimg.com/amplify_video_thumb/1895966514508906496/img/SKiVffRPGGnfcaG9.jpg,,en,,2060,10630,14238,https://x.com/realMaalouf/status/1895966625347879102,1316995857242378240,realMaalouf
,903.0,1897323745980916152,Wed Mar 05 16:30:06 +0000 2025,727,And a merry Ramadan to everyone. https://t.co/VzwsbUm9Or,1897323745980916152,https://pbs.twimg.com/media/GlSl4_mWAAMXE-X.jpg,,en,7 Acres of Surrey,5,33,102,https://x.com/HumanBollard/status/1897323745980916152,1549738032697430018,HumanBollard
,904.0,1896940698202521909,Tue Mar 04 15:08:00 +0000 2025,4419,No Matter Where You Are Muslims Welcome You! Went to a mosque in Taiwan and felt the same love and support! Don t hesitate to visit your local mosque the doors are always open! #taiwan #mosque #ramadan #fasting https://t.co/0VlBFxLa6R,1896940698202521909,https://pbs.twimg.com/ext_tw_video_thumb/1896932874504253440/pu/img/hzrIEhID0c3iQc5r.jpg,,en,"Gold Coast, Queensland",16,170,615,https://x.com/lilyjayofficial/status/1896940698202521909,877762857328193536,lilyjayofficial
,905.0,1895478309032767494,Fri Feb 28 14:16:59 +0000 2025,279337,ramadan is here so i m thinking about this again https://t.co/RjbIOiU1jX,1895478309032767494,https://pbs.twimg.com/media/Gk4XeFIWYAAf80Z.jpg,,en,,1205,364,26030,https://x.com/ycsm1n/status/1895478309032767494,1276736395390750721,ycsm1n
,906.0,1895886821151662143,Sat Mar 01 17:20:16 +0000 2025,36213,Ramadan Mubarak From the Strongest People On Earth Palestine 🇵🇸 https://t.co/bnnOTYcayT,1895886821151662143,https://pbs.twimg.com/ext_tw_video_thumb/1895886765031895040/pu/img/xcE9dOcmt0n1OJZs.jpg,,en,Worldwide,53,281,5570,https://x.com/Gabbar0099/status/1895886821151662143,934737940827090944,Gabbar0099
,907.0,1896908495678591008,Tue Mar 04 13:00:02 +0000 2025,5623,Muslims in the US gathered to pray for war and crisis-affected countries in New York's Times Square on the second day of the Islamic holy month of Ramadan. https://t.co/eSfteG8IzA,1896908495678591008,https://pbs.twimg.com/amplify_video_thumb/1896862001621544960/img/9U7dVrqDfxlNqflK.jpg,,en,"Doha, Qatar",44,172,1002,https://x.com/AJEnglish/status/1896908495678591008,4970411,AJEnglish
,908.0,1895892438541328466,Sat Mar 01 17:42:35 +0000 2025,13056,If you still didn t feel the pain you are no human. Ramadan in Gaza. https://t.co/OdhpqhL2e5,1895892438541328466,https://pbs.twimg.com/media/Gk-QG8QWgAE47uP.jpg,,en,Lebanon - USA - Germany -Swiss,67,444,3757,https://x.com/mhdksafa/status/1895892438541328466,834078524277456897,mhdksafa
,909.0,1895418404875682193,Fri Feb 28 10:18:57 +0000 2025,7977,ready for ramadan? https://t.co/U7oqOjlywj,1895418404875682193,https://pbs.twimg.com/media/Gk3g_d1W8AA6ZSF.jpg,,en,,13,116,1549,https://x.com/MissYasminaKhan/status/1895418404875682193,1804498199228420096,MissYasminaKhan
,910.0,1897397331915628812,Wed Mar 05 21:22:30 +0000 2025,555,The most amazing kitchen you'll ever see #Ramadan https://t.co/tz3WiiBkNw,1897397331915628812,https://pbs.twimg.com/ext_tw_video_thumb/1897397294091091968/pu/img/Xaz-dLJUbnK4mKuN.jpg,,en,,1,13,58,https://x.com/IslamicSH_/status/1897397331915628812,984744413036363776,IslamicSH_
,911.0,1895950890873614643,Sat Mar 01 21:34:52 +0000 2025,3156,This isn t Pakistan it s Ramadan in Spain! https://t.co/Mjtbu8ole4,1895950890873614643,https://pbs.twimg.com/amplify_video_thumb/1895950826364887040/img/o0-MXEGT6U38o8kJ.jpg,,en,,77,478,1227,https://x.com/realMaalouf/status/1895950890873614643,1316995857242378240,realMaalouf
,912.0,1896789984126107942,Tue Mar 04 05:09:07 +0000 2025,931,A Hindu woman sells fruits outside a mosque. According to her 'Muslims help her and never bother or discriminate. Her business is doing well in Ramadan' https://t.co/Lo3O6nS9cY,1896789984126107942,https://pbs.twimg.com/ext_tw_video_thumb/1896789882371964928/pu/img/PJHKKzTpjhc51XJ-.jpg,,en,Worldwide,6,10,239,https://x.com/Gabbar0099/status/1896789984126107942,934737940827090944,Gabbar0099
,913.0,1896842220214558864,Tue Mar 04 08:36:41 +0000 2025,7511,Terrasa donde el Ramadán tiene más repercusión que en cualquier país islámico colapsando por completo la vía pública para la realización de los rezos estipulados. Hacen con nosotros lo que quieren. https://t.co/6pCgSEMcoe,1896842220214558864,https://pbs.twimg.com/ext_tw_video_thumb/1772346111144996865/pu/img/usigknxlGHQKpJz-.jpg,,es,"Galicia, España",228,1389,3166,https://x.com/Fachaiberico/status/1896842220214558864,1864078315499163648,Fachaiberico
,914.0,1896567954315362483,Mon Mar 03 14:26:51 +0000 2025,10760, Graphic Warning! On 1st day of Ramadan: Meanwhile in Pakistan: A 13-year-old perfectly healthy boy in Pakistan dies in Police custody. His relatives claim that the boy's eyes and other ORGANS have been HARVESTED. - @Indusminorities https://t.co/krm6Ck7DYW,1896567954315362483,https://pbs.twimg.com/ext_tw_video_thumb/1896566995677495296/pu/img/mtzl5ziq6-3A4ebM.jpg,,en,England,28,108,1296,https://x.com/ImtiazMadmood/status/1896567954315362483,927513257946083329,ImtiazMadmood
,915.0,1896854160928358748,Tue Mar 04 09:24:08 +0000 2025,9926,During Ramadan Muslims do not eat anything in daylight hours. But they are allowed to eat twice a day. One meal (Suhour) is eaten before sunrise. Other meal (Iftar) is eaten after sunset. If this is fasting then I can do that 365 days a year. Very easy imho. https://t.co/Iuu9fBbNKh,1896854160928358748,https://pbs.twimg.com/ext_tw_video_thumb/1896853795000160256/pu/img/NXmA_uH928z_PEu-.jpg,,en,Amsterdam ,103,652,1613,https://x.com/Incognito_qfs/status/1896854160928358748,1347766542117662720,Incognito_qfs
,916.0,1897466435686875208,Thu Mar 06 01:57:06 +0000 2025,28, Every flower is a soul blossoming in nature. Happy Thursday Ramadan Kareem https://t.co/aRcuNh3LEa,1897466435686875208,https://pbs.twimg.com/ext_tw_video_thumb/1897466402144980993/pu/img/6ra9_XnEKkJ3TUlf.jpg,,en,Heart-Pakistan Soul_ Madina,0,29,5,https://x.com/iamkhaani/status/1897466435686875208,706019652556726272,iamkhaani
,917.0,1897042037419205002,Tue Mar 04 21:50:41 +0000 2025,2945,ईद/रमदान/इफ्तार आदि की खरीदारी करते समय इस वीडियो कही गईं बातें याद रहेंगी? #Ramadan #RamadanMubarak https://t.co/csLUvDGEsm,1897042037419205002,https://pbs.twimg.com/ext_tw_video_thumb/1897041987947139072/pu/img/fE8YxhqPulYPKJCi.jpg,,hi,أرض الله,30,116,1431,https://x.com/007AliSohrab/status/1897042037419205002,1212399333162635275,007AliSohrab
,918.0,1895966564928926090,Sat Mar 01 22:37:09 +0000 2025,57399,🇵🇸 A Palestinian family breaks their fast on the first day of Ramadan in the Gaza Strip amid the rubble of their destroyed home. https://t.co/O7bPZcpHDK,1895966564928926090,https://pbs.twimg.com/ext_tw_video_thumb/1895966507693187072/pu/img/2GG1ottlbuGi7dt3.jpg,,en,"Miami, FL",197,804,10687,https://x.com/jacksonhinklle/status/1895966564928926090,1151913018936053760,jacksonhinklle
,919.0,1896181911233647062,Sun Mar 02 12:52:51 +0000 2025,14343,I'm touched by the saying If Allah didn't love you He would never have let you fast the days of Ramadan and stand its nights. He only gifted you this because He wanted to forgive you. ,1896181911233647062,,,en,,47,18,4243,https://x.com/piousdeenn/status/1896181911233647062,1417023915868651524,piousdeenn
,920.0,1896576786022256985,Mon Mar 03 15:01:57 +0000 2025,31027,Palestinian influencer Amani Al-Kahlout restores part of her home which was destroyed by the Israeli occupation and creates a joyful atmosphere for Ramadan. https://t.co/XjV1hPy26K,1896576786022256985,https://pbs.twimg.com/ext_tw_video_thumb/1896576723703013376/pu/img/2qZAlnDaozJm9_kL.jpg,,en,Palestine,242,388,7618,https://x.com/Kuffiyateam/status/1896576786022256985,1414620597745766405,Kuffiyateam
,921.0,1897025359922782572,Tue Mar 04 20:44:25 +0000 2025,6481,Happy Ramadan. https://t.co/GOuc03HAKS,1897025359922782572,https://pbs.twimg.com/amplify_video_thumb/1897025131660091392/img/cBd2r2OSApNUgVqU.jpg,,en,"Genova, Liguria",216,1037,1846,https://x.com/RadioGenoa/status/1897025359922782572,1429400366819512323,RadioGenoa
,922.0,1896301429834363321,Sun Mar 02 20:47:47 +0000 2025,50407,POV: Ramadan in Norway https://t.co/jn5U6sffgK,1896301429834363321,https://pbs.twimg.com/ext_tw_video_thumb/1896301420367761409/pu/img/OwD7dQHU8zE2eGCV.jpg,,en,,156,231,3483,https://x.com/HumansNoContext/status/1896301429834363321,855300206086168576,HumansNoContext
,923.0,1896799936446099819,Tue Mar 04 05:48:40 +0000 2025,2797,Qui peut bien voler des moutons en plein #ramadan ? https://t.co/Yj1CQD7Djn,1896799936446099819,https://pbs.twimg.com/media/GlLJfDuXcAAPDo2.jpg,,fr,"Vaucluse, France",29,276,614,https://x.com/monsieurnaudin/status/1896799936446099819,1486278461496905730,monsieurnaudin
,924.0,1895715788205834373,Sat Mar 01 06:00:39 +0000 2025,283827,Ramadan amongst the rubbles. They are the most resilient people on earth wow. May Allah protect them.,1895715788205834373,,,en,‏فلسطين,72,205,55038,https://x.com/missfalsteenia/status/1895715788205834373,950539834464010240,missfalsteenia
,925.0,1896934616285716822,Tue Mar 04 14:43:50 +0000 2025,5032,He felt ashamed that he broke his fast in Ramadan because there was no meal available the previous day. https://t.co/XF4NRMfPHM,1896934616285716822,https://pbs.twimg.com/amplify_video_thumb/1896934499184680962/img/VQFi_rrZ0iECPl6X.jpg,,en,Gaza,20,104,1158,https://x.com/dn_osama_rabee/status/1896934616285716822,1844421240188174336,dn_osama_rabee
,926.0,1895883343625142389,Sat Mar 01 17:06:27 +0000 2025,42552,The first Ramadan Iftar in Gaza https://t.co/igtzDi9mve,1895883343625142389,https://pbs.twimg.com/media/Gk-Hua9W0AAKOJ8.jpg,,en,‏فلسطين,238,231,7842,https://x.com/missfalsteenia/status/1895883343625142389,950539834464010240,missfalsteenia
